,tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,dog_stage,id,retweet_count,favorite_count,tweet_id,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
329,833479644947025920,nan,nan,2017-02-20 00:53:27,Twitter for iPhone,This is Poppy. She just arrived. 13/10 would snug passionately https://t.co/YGeSpyN8Gu,"https://twitter.com/dog_rates/status/833479644947025920/photo/1,https://twitter.com/dog_rates/status/833479644947025920/photo/1,https://twitter.com/dog_rates/status/833479644947025920/photo/1",10.0,10.0,Poppy,,8.331246945974436e+17,5513.0,22133.0,6.720821703122903e+17,https://pbs.twimg.com/media/CVO3KodXAAAj1de.jpg,1.0,Hamster,0.13244,False,Toy_Poodle,0.123962,True,Bubble,0.0562124,False
330,833124694597443584,nan,nan,2017-02-19 01:23:00,Twitter for iPhone,This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet https://t.co/zD97KYFaFa,"https://twitter.com/dog_rates/status/833124694597443584/photo/1,https://twitter.com/dog_rates/status/833124694597443584/photo/1,https://twitter.com/dog_rates/status/833124694597443584/photo/1",10.0,10.0,Gidget,pupper,8.329981511119667e+17,2522.0,14549.0,6.720951864917115e+17,https://pbs.twimg.com/media/CVPDAR9XIAAm8QB.jpg,1.0,Pug,0.794087,True,French_Bulldog,0.140796,True,Bull_Mastiff,0.0446811,True
331,832998151111966721,nan,nan,2017-02-18 17:00:10,Twitter for iPhone,"This is Rhino. He arrived at a shelter with an elaborate doggo manual for his new family, written by someone who will always love him. 13/10 https://t.co/QX1h0oqMz0","https://twitter.com/dog_rates/status/832998151111966721/photo/1,https://twitter.com/dog_rates/status/832998151111966721/photo/1",10.0,10.0,Rhino,doggo,8.327691813469962e+17,43.0,0.0,6.721252752080691e+17,https://pbs.twimg.com/media/CVPeX2dWwAEwyaR.jpg,1.0,Tennis_Ball,0.999834,False,Golden_Retriever,8.67567e-05,True,Racket,5.33219e-05,False
332,,,,,,,,,,,,8.32757312314028e+17,4127.0,18423.0,6.721393501598351e+17,https://pbs.twimg.com/media/CVPrLE2WwAELCxD.jpg,1.0,Rottweiler,0.29099200000000003,True,American_Black_Bear,0.23812,False,Chimpanzee,0.115541,False
333,832757312314028032,nan,nan,2017-02-18 01:03:09,Twitter for iPhone,This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one. 13/10 https://t.co/On7muWnWSQ,"https://twitter.com/dog_rates/status/832757312314028032/photo/1,https://twitter.com/dog_rates/status/832757312314028032/photo/1",10.0,10.0,Willow,,8.326824576903004e+17,3368.0,13017.0,6.72160042234327e+17,https://pbs.twimg.com/media/CVP9_beUEAAwURR.jpg,1.0,Pug,0.561027,True,French_Bulldog,0.222114,True,Labrador_Retriever,0.0654556,True
334,832682457690300417,nan,nan,2017-02-17 20:05:43,Twitter for iPhone,Prosperous good boy 13/10 socioeconomic af https://t.co/8YlD5lxPbQ,https://twitter.com/telegraph/status/832268302944579584,10.0,10.0,None,,8.326455250191237e+17,594.0,3195.0,6.721696859919933e+17,https://pbs.twimg.com/media/CVQGv-vUwAEUjCj.jpg,1.0,Cocker_Spaniel,0.991011,True,Sussex_Spaniel,0.00403213,True,Miniature_Poodle,0.00127564,True
335,832645525019123713,nan,nan,2017-02-17 17:38:57,Twitter Web Client,"There's going to be a dog terminal at JFK Airport. This is not a drill. 10/10  
https://t.co/dp5h9bCwU7",http://us.blastingnews.com/news/2017/02/jfk-announces-its-first-ever-ark-oasis-animal-terminal-001480161.html?sbdht=_pM1QUzk3wsdTxcmMoRPV7FWYYlsNKcFRcYSY7OmeHnOXA4NtUM6PLQ2_,10.0,10.0,None,,8.326360946382889e+17,3220.0,17379.0,6.722053928275722e+17,https://pbs.twimg.com/media/CVQnPMrVAAAzShR.jpg,1.0,Carton,0.952613,False,Crate,0.0353762,False,Pug,0.00326691,True
336,832636094638288896,nan,nan,2017-02-17 17:01:29,Twitter for iPhone,This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats https://t.co/Y4DZx2UWsr,https://twitter.com/dog_rates/status/832636094638288896/photo/1,10.0,10.0,Orion,,8.323975433550725e+17,2548.0,13126.0,6.722227920756204e+17,https://pbs.twimg.com/media/CVQ3EDdWIAINyhM.jpg,1.0,Beagle,0.958178,True,Basset,0.00911731,True,Italian_Greyhound,0.00773105,True
337,832397543355072512,nan,nan,2017-02-17 01:13:34,Twitter for iPhone,This is Eevee. She wants to see how you're doing. Just checkin pup on you. She hopes you're doing okay. 12/10 extremely good girl https://t.co/nqAJGCHKEt,"https://twitter.com/dog_rates/status/832397543355072512/photo/1,https://twitter.com/dog_rates/status/832397543355072512/photo/1",10.0,10.0,Eevee,,8.323698773316936e+17,3652.0,18792.0,6.722310463149015e+17,https://pbs.twimg.com/media/CVQ-kfWWoAAXV15.jpg,1.0,Killer_Whale,0.8239190000000001,False,Grey_Whale,0.0366006,False,Hammerhead,0.0295219,False
338,832369877331693569,nan,nan,2017-02-16 23:23:38,Twitter for iPhone,This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie https://t.co/Dhdx5HnQ4d,https://twitter.com/dog_rates/status/832369877331693569/photo/1,10.0,10.0,Charlie,,8.322734402792407e+17,2673.0,12385.0,6.722392792974541e+17,https://pbs.twimg.com/media/CVRGDrsWsAAUWSF.jpg,1.0,Pug,0.332536,True,French_Bulldog,0.258124,True,Bull_Mastiff,0.120873,True
339,832273440279240704,nan,nan,2017-02-16 17:00:25,Twitter for iPhone,Say hello to Smiley. He's a blind therapy doggo having a h*ckin blast high steppin around in the snow. 14/10 would follow anywhere https://t.co/SHAb1wHjMz,https://twitter.com/dog_rates/status/832273440279240704/video/1,10.0,10.0,Smiley,doggo,8.322159091462267e+17,7069.0,0.0,6.722452538779689e+17,https://pbs.twimg.com/media/CVRLfeoW4AA_ldZ.jpg,1.0,Chihuahua,0.7189439999999999,True,Badger,0.178546,False,Toy_Terrier,0.0371031,True
340,,,,,,,,,,,,8.322157266310554e+17,10723.0,0.0,6.722480132937523e+17,https://pbs.twimg.com/media/CVROAIfWsAECA5t.jpg,1.0,Irish_Terrier,0.413173,True,Airedale,0.335616,True,Toy_Poodle,0.0279523,True
341,,,,,,,,,,,,8.320885765862973e+17,3.0,72.0,6.722541776707297e+17,https://pbs.twimg.com/media/CVRTmz1WcAA4uMF.jpg,1.0,Pug,0.979487,True,French_Bulldog,0.0168504,True,Norwegian_Elkhound,0.00161754,True
342,,,,,,,,,,,,8.320404434037842e+17,11131.0,0.0,6.72256522047615e+17,https://pbs.twimg.com/media/CVRVvRMWEAIBKOP.jpg,1.0,Ostrich,0.999004,False,Arabian_Camel,0.000512029,False,Llama,0.000146942,False
343,,,,,,,,,,,,8.32032802820481e+17,4746.0,13887.0,6.722642517891768e+17,https://pbs.twimg.com/media/CVRcxJ-WsAAXOhO.jpg,1.0,Chihuahua,0.6098600000000001,True,Teddy,0.0681337,False,Norwich_Terrier,0.0592273,True
344,832032802820481025,nan,nan,2017-02-16 01:04:13,Twitter for iPhone,"This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 12/10

https://t.co/P0bO8mCQwN https://t.co/SU4K34NT4M","https://www.petfinder.com/petdetail/34918210,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1",10.0,10.0,Miguel,doggo,8.31939777352106e+17,7031.0,26404.0,6.722675709181297e+17,https://pbs.twimg.com/media/CVRfyZxWUAAFIQR.jpg,1.0,Irish_Terrier,0.716932,True,Miniature_Pinscher,0.0512335,True,Airedale,0.0443809,True
345,831939777352105988,nan,nan,2017-02-15 18:54:34,Twitter for iPhone,This is Emanuel. He's a h*ckin rare doggo. Dwells in a semi-urban environment. Round features make him extra collectible. 12/10 would so pet https://t.co/k9bzgyVdUT,https://twitter.com/dog_rates/status/831939777352105988/photo/1,10.0,10.0,Emanuel,doggo,8.319269883236393e+17,39.0,369.0,6.722724112749322e+17,https://pbs.twimg.com/media/CVRkLuJWUAAhhYp.jpg,2.0,Pug,0.914685,True,Norwegian_Elkhound,0.0149819,True,Siamese_Cat,0.00922055,False
346,,,,,,,,,,,,8.319116006804972e+17,7458.0,30380.0,6.724660750454661e+17,https://pbs.twimg.com/media/CVUUU_EWoAAxABV.jpg,1.0,Cocker_Spaniel,0.150424,True,Toy_Poodle,0.0886053,True,Welsh_Springer_Spaniel,0.0720143,True
347,831911600680497154,nan,nan,2017-02-15 17:02:36,Twitter for iPhone,Meet Kuyu. He was trapped in a well for 10 days. Rescued yesterday using a device designed by a local robotics team. 14/10 for all involved https://t.co/l38R6IZNNg,"https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1",10.0,10.0,Kuyu,,8.316704492265144e+17,2059.0,11469.0,6.724750842259497e+17,https://pbs.twimg.com/media/CVUchRHXAAE4rtp.jpg,1.0,Terrapin,0.879286,False,Cockroach,0.0452524,False,Box_Turtle,0.0164038,False
348,831670449226514432,nan,nan,2017-02-15 01:04:21,Twitter for iPhone,This is Daisy. She has a heart on her butt. 13/10 topical af https://t.co/u6p4LxzHKg,https://twitter.com/dog_rates/status/831670449226514432/photo/1,10.0,10.0,Daisy,,8.316500515250545e+17,2243.0,7908.0,6.724813169197343e+17,https://pbs.twimg.com/media/CVUiMUeW4AEQgkU.jpg,1.0,Border_Collie,0.599454,True,Collie,0.106227,True,Shetland_Sheepdog,0.0944649,True
349,831650051525054464,nan,nan,2017-02-14 23:43:18,Twitter for iPhone,"I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10

https://t.co/piiX0ke8Z6 https://t.co/1UHrKcaCiO","http://www.gofundme.com/bluethewhitehusky,https://twitter.com/dog_rates/status/831650051525054464/photo/1,https://twitter.com/dog_rates/status/831650051525054464/photo/1,https://twitter.com/dog_rates/status/831650051525054464/photo/1,https://twitter.com/dog_rates/status/831650051525054464/photo/1",10.0,10.0,None,,8.31552930092286e+17,2632.0,9872.0,6.72482722825261e+17,https://pbs.twimg.com/media/CVUjd14W4AE8tvO.jpg,1.0,West_Highland_White_Terrier,0.5861729999999999,True,Borzoi,0.20662,True,Great_Pyrenees,0.06065269999999999,True
350,831552930092285952,nan,nan,2017-02-14 17:17:22,Twitter for iPhone,This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/10 https://t.co/BCbmFYLrse,https://twitter.com/dog_rates/status/831552930092285952/photo/1,10.0,10.0,Dutch,,8.313227855657697e+17,1744.0,10042.0,6.724885223145677e+17,https://pbs.twimg.com/media/CVUovvHWwAAD-nu.jpg,1.0,Doberman,0.605358,True,Rottweiler,0.108382,True,Appenzeller,0.0777977,True
351,831322785565769729,nan,nan,2017-02-14 02:02:51,Twitter for iPhone,This is Pete. He has no eyes. Needs a guide doggo. Also appears to be considerably fluffy af. 12/10 would hug softly https://t.co/Xc0gyovCtK,https://twitter.com/dog_rates/status/831322785565769729/photo/1,10.0,10.0,Pete,doggo,8.313159791919063e+17,1264.0,7117.0,6.72523490734551e+17,https://pbs.twimg.com/media/CVVIjGbWwAAxkN0.jpg,1.0,Golden_Retriever,0.5659810000000001,True,Chow,0.0812117,True,Irish_Terrier,0.06159600000000001,True
352,831315979191906304,nan,nan,2017-02-14 01:35:49,Twitter Web Client,I couldn't make it to the #WKCDogShow BUT I have people there on the ground relaying me the finest pupper pics possible. 13/10 for all https://t.co/jd6lYhfdH4,"https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1",10.0,10.0,None,pupper,8.313094180840694e+17,2786.0,12819.0,6.725381075400704e+17,https://pbs.twimg.com/media/CVVV1wJWoAEcOyk.jpg,1.0,Siamese_Cat,0.383937,False,Chihuahua,0.160274,True,Giant_Panda,0.14774500000000002,False
353,831309418084069378,nan,nan,2017-02-14 01:09:44,Twitter for iPhone,This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both 12/10 would pet at same time https://t.co/ghqMfxxa4V,https://twitter.com/dog_rates/status/831309418084069378/photo/1,10.0,10.0,Scooter,,8.312626273807483e+17,2350.0,13066.0,6.725912710856704e+17,https://pbs.twimg.com/media/CVWGMQMWUAA7aOM.jpg,1.0,Gondola,0.13429000000000002,False,Lifeboat,0.108356,False,Bassinet,0.0936789,False
354,831262627380748289,nan,nan,2017-02-13 22:03:49,Twitter for iPhone,This is Tucker. He's feeling h*ckin festive and his owners don't have the heart to tell him Christmas is over. 12/10 https://t.co/zqR5XKMpuY,https://twitter.com/dog_rates/status/831262627380748289/photo/1,10.0,10.0,Tucker,,8.309561691706655e+17,1735.0,8735.0,6.725917622428058e+17,https://pbs.twimg.com/media/CVWGotpXAAMRfGq.jpg,1.0,Kuvasz,0.777659,True,Great_Pyrenees,0.112517,True,Golden_Retriever,0.0383509,True
355,830956169170665475,nan,nan,2017-02-13 01:46:03,Twitter for iPhone,Say hello to Reggie. He hates puns. 12/10 lighten pup Reggie https://t.co/X4vNEzAod5,https://twitter.com/dog_rates/status/830956169170665475/video/1,10.0,10.0,Reggie,,8.305833205850685e+17,19297.0,73397.0,6.725949787413545e+17,https://pbs.twimg.com/media/CVWJkJXWsAInlZl.jpg,1.0,Great_Pyrenees,0.755945,True,Old_English_Sheepdog,0.0823368,True,Afghan_Hound,0.0270366,True
356,830583320585068544,nan,nan,2017-02-12 01:04:29,Twitter for iPhone,This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well https://t.co/SATN4If5H5,"https://twitter.com/dog_rates/status/830583320585068544/photo/1,https://twitter.com/dog_rates/status/830583320585068544/photo/1",10.0,10.0,Lilly,,8.301732392593244e+17,6554.0,0.0,6.726040261905695e+17,https://pbs.twimg.com/media/CVWRyylWIAAMltv.jpg,1.0,Toy_Poodle,0.8201579999999999,True,Miniature_Poodle,0.178404,True,Toilet_Tissue,0.000291158,False
357,,,,,,,,,,,,8.300974003751526e+17,3455.0,10804.0,6.726091529387213e+17,https://pbs.twimg.com/media/CVWWdKLWEAEnSk7.jpg,1.0,Microwave,0.981946,False,Rotisserie,0.00747245,False,Television,0.00588062,False
358,830097400375152640,nan,nan,2017-02-10 16:53:37,Twitter for iPhone,"Meet Samson. He's absolute fluffy perfection. Easily 13/10, but he needs your help. Click the link to find out more

https://t.co/z82hCtwhpn https://t.co/KoWrMkbMbW","https://www.gofundme.com/sick-baby-samson,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1",10.0,10.0,Samson,,8.298789820362998e+17,5757.0,0.0,6.726147459256648e+17,https://pbs.twimg.com/media/CVWbitUW4AAzclx.jpg,1.0,Starfish,0.712717,False,Goldfish,0.258865,False,Sea_Cucumber,0.00201543,False
359,,,,,,,,,,,,8.298613961668772e+17,2243.0,13441.0,6.726223278012334e+17,https://pbs.twimg.com/media/CVWicBbUYAIomjC.jpg,1.0,Golden_Retriever,0.952773,True,Labrador_Retriever,0.010835,True,Clumber,0.00878601,True
360,829861396166877184,nan,nan,2017-02-10 01:15:49,Twitter for iPhone,This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway https://t.co/xeudgDXmTU,https://twitter.com/dog_rates/status/829861396166877184/photo/1,10.0,10.0,Mia,,8.295019951909847e+17,12224.0,34913.0,6.72640509974827e+17,https://pbs.twimg.com/media/CVWy9v-VAAALSoE.jpg,1.0,Chesapeake_Bay_Retriever,0.420155,True,Cardigan,0.26603000000000004,True,Labrador_Retriever,0.0425145,True
361,829501995190984704,nan,nan,2017-02-09 01:27:41,Twitter for iPhone,This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me Leo https://t.co/Xw9JbJHTul,"https://twitter.com/dog_rates/status/829501995190984704/photo/1,https://twitter.com/dog_rates/status/829501995190984704/photo/1",10.0,10.0,Leo,,8.294499468688794e+17,2329.0,11519.0,6.728284779308687e+17,https://pbs.twimg.com/media/CVZd7ttWcAEs2wP.jpg,1.0,Sandbar,0.118154,False,Stingray,0.075915,False,Seashore,0.0751248,False
362,829449946868879360,nan,nan,2017-02-08 22:00:52,Twitter for iPhone,Here's a stressed doggo. Had a long day. Many things on her mind. The hat communicates these feelings exquisitely. 11/10 https://t.co/fmRS43mWQB,https://twitter.com/dog_rates/status/829449946868879360/photo/1,10.0,10.0,None,doggo,8.29374341691347e+17,10706.0,38074.0,6.728343010509373e+17,https://pbs.twimg.com/media/CVZjOktVAAAtigw.jpg,1.0,Pembroke,0.5825600000000001,True,Cardigan,0.258869,True,Nipple,0.0338345,False
363,829374341691346946,nan,nan,2017-02-08 17:00:26,Twitter for iPhone,This is Astrid. She's a guide doggo in training. 13/10 would follow anywhere https://t.co/xo7FZFIAao,"https://twitter.com/dog_rates/status/829374341691346946/photo/1,https://twitter.com/dog_rates/status/829374341691346946/photo/1",10.0,10.0,Astrid,doggo,8.29141528400556e+17,8530.0,26952.0,6.728776154395935e+17,https://pbs.twimg.com/media/CVaKn75XAAEU09u.jpg,1.0,Chihuahua,0.412362,True,Beagle,0.0680661,True,Borzoi,0.0450712,True
364,829141528400556032,nan,nan,2017-02-08 01:35:19,Twitter for iPhone,This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. 12/10 would hug softly https://t.co/rHwfySggqR,"https://twitter.com/dog_rates/status/829141528400556032/photo/1,https://twitter.com/dog_rates/status/829141528400556032/photo/1",10.0,10.0,Malcolm,,8.290119609812378e+17,18627.0,58302.0,6.728844263936532e+17,https://pbs.twimg.com/media/CVaQ0M4UsAAki3t.jpg,1.0,Tusker,0.12241,False,Warthog,0.11987,False,Water_Buffalo,0.105856,False
365,829011960981237760,nan,nan,2017-02-07 17:00:28,Twitter for iPhone,This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10 welcome home https://t.co/U50RlRw4is,"https://twitter.com/dog_rates/status/829011960981237760/photo/1,https://twitter.com/dog_rates/status/829011960981237760/photo/1",10.0,10.0,Dexter,,8.288015510870426e+17,3901.0,0.0,6.728982067626721e+17,https://pbs.twimg.com/media/CVadWcCXIAAL4Sh.jpg,1.0,Motor_Scooter,0.8358190000000001,False,Bobsled,0.035856300000000015,False,Moped,0.033079000000000004,False
366,,,,,,,,,,,,8.287703457085809e+17,6746.0,28085.0,6.729026814098063e+17,https://pbs.twimg.com/media/CVahaz9XAAA8uTy.jpg,1.0,Ram,0.374466,False,Bighorn,0.159621,False,Arabian_Camel,0.111919,False
367,828770345708580865,nan,nan,2017-02-07 01:00:22,Twitter for iPhone,This is Alfie. He's your Lyft for tonight. Kindly requests you buckle pup and remain reasonably calm during the ride. 13/10 he must focus https://t.co/AqPTHYUBFz,https://twitter.com/dog_rates/status/828770345708580865/photo/1,10.0,10.0,Alfie,,8.287087149369303e+17,12882.0,40241.0,6.729645613272351e+17,https://pbs.twimg.com/media/CVbZsouWUAIsxMc.jpg,1.0,Chihuahua,0.292343,True,Pug,0.17336400000000002,True,French_Bulldog,0.0455071,True
368,828708714936930305,nan,nan,2017-02-06 20:55:28,Twitter for iPhone,This is Fiona. She's an exotic dog. Seems rather impatient. Jaw extension on another level tho. Looks slippery. 10/10 would still pet https://t.co/vst2SEVJO3,"https://twitter.com/dog_rates/status/828708714936930305/photo/1,https://twitter.com/dog_rates/status/828708714936930305/photo/1",10.0,10.0,Fiona,,8.286500296363172e+17,1544.0,10467.0,6.729680259062825e+17,https://pbs.twimg.com/media/CVbc2V2WsAE3-kn.jpg,1.0,Toy_Poodle,0.678046,True,Miniature_Poodle,0.160273,True,Airedale,0.06564869999999999,True
369,828650029636317184,nan,nan,2017-02-06 17:02:17,Twitter for iPhone,"Occasionally, we're sent fantastic stories. This is one of them. 14/10 for Grace https://t.co/bZ4axuH6OK","https://twitter.com/dog_rates/status/828650029636317184/photo/1,https://twitter.com/dog_rates/status/828650029636317184/photo/1,https://twitter.com/dog_rates/status/828650029636317184/photo/1",10.0,10.0,None,,8.28409743546925e+17,1305.0,6898.0,6.729701524938875e+17,https://pbs.twimg.com/media/CVbeyGUU8AEq300.jpg,1.0,Leaf_Beetle,0.340154,False,Rhinoceros_Beetle,0.139698,False,Crayfish,0.05803360000000001,False
370,828409743546925057,nan,nan,2017-02-06 01:07:28,Twitter for iPhone,This is Mutt Ryan. He's quite confident at the moment. 12/10 rise pup! https://t.co/ZH5CvRlCxt,https://twitter.com/dog_rates/status/828409743546925057/photo/1,10.0,10.0,Mutt,,8.284086770318828e+17,1477.0,8398.0,6.729751314683003e+17,https://pbs.twimg.com/media/CVbjRSIWsAElw2s.jpg,1.0,Pug,0.8364209999999999,True,Brabancon_Griffon,0.044667800000000014,True,French_Bulldog,0.0365705,True
371,828408677031882754,nan,nan,2017-02-06 01:03:14,Twitter for iPhone,This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear https://t.co/7WFLKli2T3,https://twitter.com/dog_rates/status/828408677031882754/photo/1,10.0,10.0,Bear,,8.283816369999176e+17,2554.0,13864.0,6.72980819271635e+17,https://pbs.twimg.com/media/CVbodBOUsAAb7jZ.jpg,1.0,Car_Mirror,0.232754,False,Basset,0.219461,True,Beagle,0.112397,True
372,828381636999917570,nan,nan,2017-02-05 23:15:47,Twitter for iPhone,Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head approvingly https://t.co/iCk7zstRA9,https://twitter.com/dog_rates/status/828381636999917570/photo/1,10.0,10.0,Doobert,doggo,8.283765051808891e+17,1216.0,8112.0,6.729841429094564e+17,https://pbs.twimg.com/media/CVbrcZyVAAA5Wpq.jpg,1.0,Wombat,0.73878,False,Beaver,0.133368,False,Wallaby,0.0323701,False
373,828376505180889089,nan,nan,2017-02-05 22:55:23,Twitter for iPhone,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well https://t.co/HKBVZqXFNR",https://twitter.com/dog_rates/status/828376505180889089/photo/1,10.0,10.0,Beebop,,8.283726459933983e+17,3344.0,13756.0,6.729887868051128e+17,https://pbs.twimg.com/media/CVbvjKqW4AA_CuD.jpg,1.0,Lakeland_Terrier,0.8366319999999999,True,West_Highland_White_Terrier,0.07389960000000001,True,Wire-Haired_Fox_Terrier,0.0381601,True
374,828372645993398273,nan,nan,2017-02-05 22:40:03,Twitter for iPhone,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 https://t.co/JcTuUcyYNS,https://twitter.com/dog_rates/status/828372645993398273/photo/1,10.0,10.0,Alexander,,8.283617715808133e+17,195.0,2408.0,6.729952673193288e+17,https://pbs.twimg.com/media/CVb1mRiWcAADBsE.jpg,1.0,French_Bulldog,0.7195590000000001,True,Boxer,0.166927,True,Boston_Bull,0.101354,True
375,,,,,,,,,,,,8.280465555633234e+17,3260.0,12923.0,6.729978453818655e+17,https://pbs.twimg.com/media/CVb39_1XIAAMoIv.jpg,1.0,Chow,0.517255,True,Pomeranian,0.206053,True,Koala,0.12703699999999998,False
376,828046555563323392,nan,nan,2017-02-05 01:04:17,Twitter for iPhone,This is Sailer. He waits on the roof for his owners to come home. Nobody knows how he gets up there. H*ckin loyal af. 13/10 https://t.co/O37z4jaMG9,"https://twitter.com/dog_rates/status/828046555563323392/photo/1,https://twitter.com/dog_rates/status/828046555563323392/photo/1,https://twitter.com/dog_rates/status/828046555563323392/photo/1",10.0,10.0,Sailer,,8.280116800178217e+17,2451.0,11411.0,6.731488042086605e+17,https://pbs.twimg.com/media/CVeBQwiUsAAqhLw.jpg,1.0,Tub,0.8730100000000001,False,Bathtub,0.0914341,False,Toilet_Seat,0.0254563,False
377,828011680017821696,nan,nan,2017-02-04 22:45:42,Twitter for iPhone,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously https://t.co/rkhCFfDtxB,"https://twitter.com/dog_rates/status/828011680017821696/photo/1,https://twitter.com/dog_rates/status/828011680017821696/photo/1",10.0,10.0,Brutus,,8.279334041424364e+17,5987.0,22180.0,6.732130397437952e+17,https://pbs.twimg.com/media/CVe7r7QVEAAc4Bg.jpg,1.0,Schipperke,0.8880819999999999,True,Groenendael,0.0477274,True,Kelpie,0.041398,True
378,827933404142436356,nan,nan,2017-02-04 17:34:40,Twitter for iPhone,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big https://t.co/j8D3PQJvpJ,"https://twitter.com/dog_rates/status/827933404142436356/photo/1,https://twitter.com/dog_rates/status/827933404142436356/photo/1,https://twitter.com/dog_rates/status/827933404142436356/photo/1",10.0,10.0,Kona,pupper,8.276539053120061e+17,3433.0,16983.0,6.732407980754493e+17,https://pbs.twimg.com/media/CVfU7KLXAAAAgIa.jpg,1.0,Airedale,0.443004,True,Brown_Bear,0.114162,False,Chesapeake_Bay_Retriever,0.0946386,True
379,827653905312006145,nan,nan,2017-02-03 23:04:02,Twitter for iPhone,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats https://t.co/eAA8lratd3,https://twitter.com/dog_rates/status/827653905312006145/photo/1,10.0,10.0,Boots,,8.276005203114025e+17,1082.0,8143.0,6.732709682955346e+17,https://pbs.twimg.com/media/CVfwXuWWIAAqnoi.jpg,1.0,Shih-Tzu,0.610453,True,Maltese_Dog,0.16681500000000002,True,Old_English_Sheepdog,0.13201500000000002,True
380,827600520311402496,nan,nan,2017-02-03 19:31:54,Twitter for iPhone,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb,https://twitter.com/dog_rates/status/827600520311402496/photo/1,10.0,10.0,Tucker,,8.273249488846438e+17,3510.0,17523.0,6.732952685536051e+17,https://pbs.twimg.com/media/CVgGc9hWIAIe1bn.jpg,1.0,Golden_Retriever,0.889241,True,Labrador_Retriever,0.06468330000000001,True,Great_Pyrenees,0.0126126,True
381,827324948884643840,nan,nan,2017-02-03 01:16:53,Twitter for iPhone,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/UU3KqQF5n5",https://twitter.com/dog_rates/status/827324948884643840/photo/1,10.0,10.0,Ralphie,,8.27228250799743e+17,13517.0,0.0,6.733179862965862e+17,https://pbs.twimg.com/media/CVgbIobUYAEaeI3.jpg,2.0,Miniature_Pinscher,0.384099,True,Bloodhound,0.0799232,True,Rottweiler,0.0685941,True
382,,,,,,,,,,,,8.271999767993549e+17,2579.0,11659.0,,,,,,,,,,,,
